url_length,num_dots,num_special_chars,has_at_symbol,has_hyphen,is_ip,has_redirect,num_subdomains,is_shortened,url_entropy,has_suspicious_keyword,is_brand_spoofed,domain_age,domain_expiry,whois_private,https_used,result
48,3,5,0,0,0,1,1,0,4.191340563438216,0,0,8821,309,1,-1,1
31,3,3,0,0,0,1,0,0,3.824533406881912,0,0,-1,-1,1,-1,0
81,3,6,0,1,0,1,1,0,4.901535268760947,1,0,-1,-1,-1,-1,0
61,3,7,0,0,0,1,0,0,4.598209263544128,0,0,4791,2879,1,0,0
136,5,6,0,0,0,1,0,0,4.8666451903146095,0,0,-1,-1,-1,-1,0
45,3,5,0,0,0,1,1,0,4.205757474531293,0,0,8821,309,1,-1,1
90,3,12,0,0,0,1,0,0,4.604756959507398,0,0,7121,548,1,1,1
39,2,3,0,0,0,1,0,0,4.194906705708895,0,0,7312,357,1,1,1
30,2,3,0,0,0,1,0,0,3.6695767463163937,0,0,-1,-1,-1,-1,1
49,2,7,0,0,0,1,0,0,4.075405314212747,0,0,1840,351,1,0,0
80,3,6,0,0,0,1,0,0,4.562326145256009,0,0,8738,96,1,1,1
76,3,14,1,0,0,1,0,0,4.845591626796679,1,0,-1,-1,-1,-1,0
77,1,7,0,0,0,1,0,0,4.623884028175189,0,0,5059,54,1,-1,0
65,4,7,0,0,0,1,0,0,4.525687620487774,0,0,18,346,1,-1,1
73,5,4,0,0,0,1,0,0,4.825127176102186,0,0,-1,-1,-1,-1,0
92,4,11,0,0,0,1,1,0,4.242428056233162,0,0,6469,105,1,-1,1
46,3,4,0,0,0,1,0,0,4.216193141113152,0,0,8681,814,1,-1,0
47,2,5,0,0,0,1,0,0,4.113129150361585,0,0,5912,296,1,0,0
39,3,3,0,0,0,1,0,0,4.060416641661804,0,0,10207,2942,1,1,1
59,2,4,0,0,0,1,0,0,4.882311693282962,0,0,-1,-1,-1,-1,0
67,2,9,0,1,0,1,0,0,4.071581559149444,0,0,6026,182,1,-1,1
54,3,7,0,0,0,1,1,0,4.270832585729809,0,0,11014,662,1,0,0
89,2,14,0,0,0,1,0,0,4.203889858654837,0,0,8929,201,1,1,1
42,3,3,0,0,0,1,0,0,3.980788553370563,0,0,9686,3461,1,1,1
21,1,3,0,0,0,1,0,0,3.748994803525096,0,0,-1,-1,-1,-1,0
29,3,4,0,0,1,1,0,0,4.004364184708142,0,0,-1,-1,1,-1,0
44,2,6,0,0,0,1,0,0,4.2089873002588005,0,0,-1,-1,-1,-1,1
25,3,2,0,0,0,1,0,0,3.5630741894285696,0,0,-1,-1,1,-1,0
25,3,2,0,0,0,1,0,0,3.5932696895151084,0,0,-1,-1,1,-1,0
779,3,11,0,0,0,1,0,0,3.4468321746917248,0,0,3223,1524,1,-1,0
69,2,9,0,0,0,1,0,0,4.829700819712553,0,0,11086,235,1,1,1
46,4,5,0,0,0,1,1,0,4.178468412993378,0,0,9724,2327,1,-1,1
52,3,6,0,0,0,1,0,0,4.421526382294594,0,0,10036,554,1,1,1
41,2,3,0,0,0,1,0,0,4.159517480745797,0,0,-1,-1,-1,-1,0
55,2,7,0,1,0,1,0,0,4.236019377893915,0,0,5169,309,1,0,0
192,3,31,0,0,0,1,1,0,5.507226987200251,0,0,10532,60,1,-1,1
59,5,6,0,0,0,1,0,0,4.090293795771088,0,0,-1,-1,1,-1,0
41,3,4,0,0,0,1,1,0,4.015611760504575,0,0,10041,549,1,-1,1
74,2,11,0,0,0,1,0,0,4.504656366731368,0,0,6263,311,1,1,1
47,2,6,0,0,0,1,0,0,3.9715329369136367,1,0,-1,-1,1,0,0
27,1,3,0,0,0,1,0,0,3.902311575917029,0,0,5279,199,1,0,0
62,4,6,0,0,0,1,0,0,4.53421082623675,0,0,6939,365,1,1,1
65,3,8,0,0,0,1,0,0,4.447282575988396,0,0,297,67,1,1,1
76,3,6,0,1,0,1,0,0,4.72012311951655,1,0,-1,-1,-1,-1,0
49,3,6,0,0,0,1,0,0,4.214641294439131,1,0,9178,1048,1,0,0
59,3,6,0,0,0,1,0,0,4.0113951172617055,0,0,9782,808,1,-1,1
31,2,3,0,0,0,1,0,0,3.760017277849653,0,0,-1,-1,-1,-1,0
79,3,7,0,0,0,1,0,0,4.972660298859743,0,0,8919,211,1,1,1
106,5,9,0,0,0,1,0,0,4.968546168279628,0,0,4838,275,0,-1,0
28,3,3,0,0,0,1,1,0,3.699513850319966,0,0,13628,873,1,-1,1
20,2,3,0,0,0,1,0,0,3.546439344671016,0,0,10070,155,1,-1,1
59,3,8,0,0,0,1,0,0,4.272142201757538,0,0,10684,637,1,1,1
90,4,11,0,0,0,1,1,0,4.682495430866839,0,0,10700,256,1,-1,1
41,3,4,0,1,0,1,0,0,4.271470906740503,0,0,6471,103,1,1,1
28,2,3,0,0,0,1,0,0,3.86933126111152,0,0,8623,142,1,-1,1
20,1,2,0,0,0,1,0,0,3.521928094887363,0,0,-1,-1,-1,-1,0
55,3,4,0,0,0,1,0,0,4.228921931974584,0,0,-1,-1,-1,-1,0
79,1,9,0,0,0,1,0,0,4.733462869084556,1,0,7218,816,1,0,0
65,4,7,0,0,0,1,1,0,4.422163682746226,0,0,8986,144,1,-1,1
46,2,6,0,0,0,1,0,0,4.594107879923024,0,0,8957,173,1,1,1
89,2,8,0,0,0,1,0,0,4.775260746403316,0,0,4573,174,1,0,0
82,2,10,0,1,0,1,0,0,4.626390456103433,0,0,8275,855,1,1,1
63,3,9,0,0,0,1,0,0,4.756742574458946,0,0,10123,467,1,1,1
91,3,6,0,0,0,1,0,0,4.514670916382271,0,0,9222,274,1,1,1
61,3,6,0,0,0,1,0,0,4.247343126184843,0,0,6030,177,1,1,1
42,3,5,0,0,0,1,1,0,4.109595923232874,0,0,11008,315,1,1,1
123,5,13,1,0,0,1,0,0,4.477442888864253,0,0,-1,-1,-1,-1,0
64,3,8,1,0,0,1,0,0,4.300497562960808,0,0,5220,258,1,0,0
54,3,4,0,0,0,1,0,0,4.609067076590742,0,0,6499,440,1,-1,1
87,2,10,0,0,0,1,0,0,4.421063221362802,0,0,10366,224,1,1,1
110,3,12,0,0,0,1,1,0,4.319959139275426,0,0,5429,49,1,-1,1
32,2,4,0,0,0,1,0,0,4.1136085007312415,0,0,6395,179,1,0,0
37,2,5,0,0,0,1,0,0,4.131769501279566,0,0,8621,182,1,1,1
60,1,9,0,0,0,1,0,0,3.977316637094897,0,0,6552,387,1,0,0
104,1,7,0,0,0,1,0,0,4.56467695610745,0,0,5710,133,1,-1,0
25,3,2,0,0,0,1,0,0,3.623465189601647,0,0,-1,-1,1,-1,0
60,2,6,0,0,0,1,0,0,4.31274492074611,0,0,3223,1524,1,-1,0
27,1,3,0,0,0,1,0,0,4.282484261342599,0,0,3900,117,1,0,0
33,2,4,0,0,0,1,0,0,3.884858891889048,0,0,10230,362,1,1,1
85,5,7,0,0,0,1,0,0,4.217729766217936,0,0,8733,762,1,0,0
28,1,3,0,0,0,1,0,0,3.6689869584530608,0,0,-1,-1,1,-1,0
44,2,4,0,0,0,1,0,0,4.1352347434897885,0,0,-1,-1,-1,-1,0
68,2,11,0,0,0,1,0,0,4.448846341761802,0,0,9097,2224,1,1,1
42,2,7,0,0,0,1,0,0,4.225185279715572,0,0,-1,-1,-1,0,0
63,3,6,0,0,0,1,0,0,4.62975844747482,0,0,7814,691,1,1,1
38,3,4,0,0,0,1,0,0,3.7904517769895287,0,0,320,44,1,1,1
94,2,11,0,0,0,1,0,0,4.679537326267733,0,0,8942,188,1,-1,1
67,2,9,0,0,0,1,0,0,4.354966758904127,0,0,7730,305,1,1,1
74,3,8,0,0,0,1,0,0,4.705961730950824,0,0,6676,628,1,1,1
72,2,13,0,0,0,1,0,0,4.520687940550589,0,0,9802,58,1,1,1
73,2,10,0,0,0,1,0,0,4.626057738079727,0,0,10944,3301,1,1,1
51,3,5,0,0,0,1,0,0,4.398038705506966,0,0,10037,255,1,1,1
30,2,3,0,0,0,1,0,0,3.831401845392172,0,0,-1,-1,-1,-1,0
62,4,6,0,0,0,1,0,0,4.3130897626150295,0,0,-1,-1,1,-1,0
67,3,7,0,0,0,1,0,0,4.474994280993179,0,0,10135,455,1,1,1
42,2,6,0,0,0,1,0,0,3.9214974820450137,0,0,10520,1007,1,1,1
60,3,7,0,0,0,1,1,0,4.411080496244278,0,0,8821,309,1,-1,1
548,3,9,0,1,0,1,0,0,5.545593462057585,0,0,7171,133,1,0,0
34,3,3,0,0,0,1,1,0,3.873221296687272,0,0,8986,144,1,-1,1
32,1,4,0,0,0,1,0,0,4.054229296672175,0,0,501,594,1,0,0
101,2,13,0,0,0,1,0,0,4.813877166953164,0,0,11203,118,1,1,1
53,2,5,0,0,0,1,0,0,4.294445578128537,0,0,8942,188,1,-1,1
62,3,9,0,0,0,1,1,0,4.302524891130294,0,0,7911,1220,1,-1,1
34,2,2,0,0,0,1,0,0,4.29277019393699,0,0,3644,8,1,-1,0
45,3,5,0,0,0,1,1,0,4.197082818407666,0,0,6926,378,1,1,1
64,3,7,0,0,0,1,1,0,4.302418704467279,0,0,8821,309,1,-1,1
91,4,10,0,0,0,1,1,0,4.555894541926371,0,0,8986,144,1,-1,1
35,1,3,0,0,0,1,0,0,4.093149802473811,0,0,6277,297,1,0,0
32,2,3,0,0,0,1,0,0,3.765319531114783,0,0,4727,385,0,-1,0
42,3,5,0,0,0,1,1,0,4.243158791671846,0,0,11008,315,1,1,1
17,1,2,0,0,0,1,0,0,3.4548223999466057,0,0,8139,261,1,0,0
37,2,3,0,0,0,1,0,0,3.935955649986687,0,0,-1,-1,1,-1,0
64,4,6,0,0,0,1,1,0,4.579783547037795,0,0,8986,144,1,-1,1
26,2,4,0,0,0,1,0,0,3.6423714487439023,0,0,9798,64,1,1,1
179,2,24,0,0,0,1,0,0,4.965571280622556,0,0,-1,-1,-1,-1,0
38,3,3,0,0,0,1,0,0,3.777551119208659,0,0,3715,302,0,0,0
25,1,3,0,0,0,1,0,0,4.103465189601647,0,0,-1,-1,1,0,0
68,5,7,0,0,0,1,0,0,4.347805674066554,0,0,-1,-1,1,-1,1
30,2,3,0,0,0,1,0,0,3.8062389286533898,0,0,-1,-1,-1,-1,1
99,2,5,0,0,0,1,0,0,5.050438793022292,0,0,7941,94,1,0,0
52,3,7,0,1,0,1,0,0,4.397581911182353,0,0,9485,376,1,1,1
49,2,5,0,0,0,1,0,0,4.040517437793428,0,0,-1,-1,-1,-1,0
91,4,12,0,0,0,1,1,0,4.578173237216892,0,0,11272,51,1,-1,1
66,2,7,0,0,0,1,0,0,4.625473808877476,0,0,10207,2942,1,1,1
70,3,6,0,0,0,1,0,0,4.425591860285232,0,0,9490,654,1,0,0
41,3,4,0,0,0,1,0,0,4.106717553029199,0,0,6841,2339,1,1,1
63,3,6,0,0,0,1,1,0,4.393968717756195,0,0,6220,354,1,-1,1
52,3,5,0,0,0,1,0,0,4.229218689986902,0,0,-1,-1,-1,-1,1
25,1,3,0,0,0,1,0,0,3.7834651896016473,0,0,190,174,1,0,0
99,3,8,0,1,0,1,0,0,4.825734338136892,0,0,2791,1956,1,-1,0
38,2,5,0,0,0,1,0,0,3.73782019804216,0,0,5759,84,1,-1,0
165,5,14,0,0,0,1,0,0,5.025755292695035,1,1,10299,1387,1,-1,0
117,4,17,0,0,0,1,0,0,4.455862315744737,0,0,7769,266,0,1,1
20,2,3,0,0,0,1,0,0,3.4464393446710155,0,0,10013,143,1,1,1
78,3,12,0,0,0,0,0,0,4.621126096706798,0,0,7080,224,1,-1,0
45,2,7,0,0,0,1,0,0,4.065612885943363,0,0,10131,1555,1,1,1
24,2,3,0,0,0,1,0,0,3.573934896284056,0,0,-1,-1,-1,-1,1
33,4,4,0,0,1,1,0,0,3.945464952495108,0,0,-1,-1,1,-1,0
25,1,3,0,0,0,1,0,0,4.133660689688186,0,0,3714,303,1,0,0
165,7,10,1,0,0,1,0,0,4.973353512218949,1,0,210,154,1,0,0
68,3,12,0,0,0,0,0,0,4.324410319937515,1,0,4644,103,1,0,0
36,3,3,0,0,0,1,0,0,4.36105234925443,0,0,1581,244,1,0,0
29,1,3,0,0,0,1,0,0,4.142295219190901,0,0,4729,18,1,-1,0
59,2,6,0,0,0,1,0,0,4.759950999234257,0,0,10207,2942,1,1,1
47,2,3,0,0,0,1,0,0,4.266730872678045,0,0,10608,1446,1,1,1
67,3,7,0,0,0,1,1,0,4.207244511632016,0,0,10715,606,1,-1,1
78,3,8,0,0,0,1,0,0,4.669847494909109,0,0,11219,102,1,1,1
47,4,4,0,0,0,1,1,0,4.155132734426204,0,0,9529,332,1,1,1
40,3,6,0,0,0,1,0,0,4.125070520364182,1,0,8013,22,0,0,0
71,2,12,0,0,0,1,0,0,4.567778458169448,0,0,11409,277,1,1,1
67,3,7,0,0,0,1,0,0,4.234594645974715,0,0,12882,143,1,1,1
32,2,3,0,0,0,1,0,0,4.015319531114783,0,0,6536,250,1,0,0
28,1,3,0,0,0,1,0,0,4.110577243331642,0,0,8676,89,1,-1,0
44,2,4,0,0,0,1,0,0,4.152391277629867,0,0,6267,1768,1,1,1
51,3,6,0,0,0,1,0,0,4.650092685355463,0,0,-1,-1,0,1,1
65,3,4,0,0,0,1,1,0,4.871691081959667,0,0,7486,1644,1,-1,1
31,2,3,0,0,0,1,0,0,3.8890495359141695,0,0,10608,1446,1,1,1
44,2,4,0,0,0,1,0,0,4.271598379853424,0,0,-1,-1,-1,-1,0
56,2,6,0,0,0,1,0,0,4.282639243749494,0,1,4322,790,1,0,0
29,1,3,0,0,0,1,0,0,3.948859340762045,0,0,9178,318,1,0,0
53,4,5,0,0,0,1,0,0,4.034550530754625,0,0,-1,-1,-1,-1,0
77,2,9,0,0,0,1,0,0,4.631847379500996,0,0,7172,132,1,-1,1
71,1,5,0,0,0,1,0,0,4.561788409868005,0,0,3970,47,1,0,0
69,1,5,0,0,0,1,0,0,4.390303568821239,0,0,4405,2533,1,0,0
68,2,9,0,0,0,1,0,0,4.57858991574846,0,0,9376,120,1,1,1
58,2,6,0,0,0,1,0,0,4.818935089843254,0,0,8522,-1,0,-1,0
31,3,3,0,0,0,1,0,0,3.8890495359141695,0,0,10023,567,1,-1,1
46,3,3,0,0,0,1,1,0,4.174885868724235,0,0,10553,120,1,0,0
57,3,7,0,0,0,1,0,0,4.483875049435249,0,0,4948,165,1,1,1
79,2,6,0,0,0,1,0,0,4.631667375667259,1,0,5045,68,0,0,0
31,3,3,0,0,0,1,0,0,3.8646983261669607,0,0,-1,-1,1,-1,0
44,2,6,0,0,0,1,0,0,4.3542227440216,0,0,6588,351,1,1,1
131,2,13,0,0,0,1,0,0,5.117019712163388,0,0,-1,-1,-1,-1,0
51,1,8,0,0,0,1,0,0,4.057434597332274,0,0,4044,1068,1,0,0
648,8,63,0,0,0,1,1,0,5.611754623550157,0,0,6129,444,1,0,0
27,1,3,0,0,0,1,0,0,4.106377316818026,0,0,7892,1604,1,-1,0
48,2,5,0,0,0,1,0,0,4.314260032810927,0,0,9209,287,1,1,1
20,2,2,0,0,0,1,0,0,3.684183719779189,0,0,14564,873,1,1,1
31,2,3,0,0,0,1,0,0,3.977916874693636,0,0,-1,-1,-1,-1,1
43,1,6,0,0,0,1,0,0,4.210807487109298,0,0,-1,-1,1,-1,0
49,5,6,0,0,0,1,0,0,3.707731591131043,0,0,-1,-1,-1,-1,0
40,2,5,0,0,0,1,0,0,4.056198332810095,0,0,-1,-1,-1,-1,0
259,14,31,0,0,0,1,0,0,4.988485658855977,0,0,6798,141,1,0,0
41,3,5,0,0,0,1,1,0,3.991307798983852,0,0,8821,309,1,-1,1
25,1,4,0,0,0,1,0,0,4.163856189774725,0,0,7080,224,1,-1,0
95,3,11,0,0,0,1,1,0,4.572972945804044,1,1,11008,315,1,-1,1
61,2,7,0,0,0,1,0,0,4.715344460719974,0,0,10608,1446,1,1,1
62,3,9,0,0,0,1,0,0,4.420428827648151,0,0,8895,235,1,1,1
34,1,4,0,0,0,1,0,0,3.962031591059445,1,0,-1,-1,-1,-1,0
72,2,6,0,0,0,1,0,0,4.285914716834749,0,0,5793,50,1,1,1
27,2,3,0,0,0,1,0,0,3.726204631392456,0,0,9305,191,1,-1,1
55,2,8,0,1,0,1,0,0,4.4763699406007085,0,0,-1,-1,1,-1,0
37,2,5,0,0,0,1,0,0,4.057313082302175,0,0,-1,-1,-1,-1,0
43,2,6,0,0,0,1,0,0,3.775248046337192,0,0,-1,-1,1,0,0
32,2,3,0,0,0,1,0,0,4.030639062229566,0,0,9813,47,1,1,1
43,2,5,0,0,0,1,0,0,4.274874638322402,0,0,8804,326,1,1,1
43,1,5,0,0,0,1,0,0,4.155818464397664,0,0,6213,360,1,-1,0
82,2,9,0,0,0,1,0,0,5.181898004692376,0,0,10037,1284,1,1,0
51,4,6,0,0,0,1,1,0,4.515179263370439,0,0,11100,221,1,-1,1
59,2,8,0,0,0,1,0,0,4.532664396959391,0,0,11086,235,1,1,1
64,4,6,0,0,0,1,1,0,4.413659571322961,0,0,10140,85,1,-1,1
49,3,4,0,0,0,1,1,0,4.25156724167702,0,0,6465,109,1,-1,1
74,3,8,0,0,0,1,1,0,4.237650622409559,0,0,11077,87,1,-1,1
66,2,9,0,0,0,1,0,0,4.875918127255972,1,1,6767,172,1,-1,0
58,4,7,0,0,0,1,1,0,4.260925986798422,0,0,14453,508,1,1,1
121,2,8,0,0,0,1,0,0,4.304275896074978,0,0,4336,46,1,0,0
53,3,6,0,0,0,1,1,0,4.169366512409845,0,0,7623,411,1,-1,1
52,2,7,0,0,0,1,0,0,3.995724277485434,0,0,6801,138,1,0,0
81,3,6,0,0,0,1,0,0,4.418062929764278,1,0,3223,1524,1,-1,0
39,1,5,0,0,0,1,0,0,4.160420091146166,0,0,-1,-1,-1,-1,0
40,2,3,0,0,0,1,0,0,4.227567157116929,0,0,-1,-1,-1,-1,1
75,4,9,0,0,0,1,0,0,4.769806397626273,0,0,-1,-1,1,-1,0
61,3,4,0,0,1,1,0,0,4.286791846784298,0,0,-1,-1,1,-1,0
27,3,4,0,0,1,1,0,0,3.782122224145305,0,0,-1,-1,1,-1,0
50,4,6,0,0,0,1,1,0,4.201076880026372,0,0,8203,3484,1,-1,1
48,3,5,0,1,0,1,0,0,4.212581188618506,0,0,7094,210,1,-1,1
42,2,5,0,0,0,1,0,0,4.147920696433751,0,0,-1,-1,-1,-1,1
38,2,3,0,0,0,1,0,0,4.076103170996722,0,0,4527,220,1,1,0
25,2,3,0,0,0,1,0,0,3.753269689515109,0,0,13592,873,1,1,1
43,1,7,0,0,0,1,0,0,4.286275219617124,0,0,1268,192,1,0,0
101,2,14,0,0,0,1,0,0,4.491644468704076,0,0,9728,132,1,1,1
57,3,5,0,0,0,1,0,0,4.100115348015473,0,0,197,532,1,1,1
71,3,8,0,0,0,1,0,0,4.216304958980952,0,0,6330,244,1,0,0
114,3,11,0,0,0,1,0,0,4.84569979978322,0,0,10678,278,1,1,1
41,2,3,0,0,0,1,0,0,4.0858699195591175,0,0,-1,-1,-1,-1,1
70,2,8,0,0,0,1,0,0,4.307525253049655,1,0,-1,-1,-1,-1,0
33,3,3,0,0,0,1,0,0,4.028946391954607,0,0,-1,-1,1,-1,0
37,2,5,0,1,0,1,0,0,4.283381405994074,0,0,6243,331,1,1,1
62,2,7,0,0,0,1,0,0,4.247942988142324,0,0,-1,-1,-1,-1,1
80,4,11,0,0,0,1,0,0,4.345836815018715,0,0,9823,37,1,1,1
51,1,8,0,0,0,1,0,0,4.343514802543704,1,0,5569,274,1,0,0
38,2,3,0,0,0,1,0,0,4.073475132309619,0,0,9929,296,1,1,1
44,2,5,0,0,0,1,0,0,4.115808539574485,0,0,5456,22,1,-1,0
44,3,4,0,0,0,1,1,0,3.988316710610012,0,0,10726,595,1,-1,1
49,3,6,0,0,0,1,0,0,4.150452579587567,0,0,5037,76,1,0,0
42,3,6,0,0,0,1,0,0,4.302449862997395,0,0,-1,-1,-1,-1,0
18,1,2,0,0,0,1,0,0,3.5724312513221195,0,0,-1,-1,-1,-1,0
38,3,4,0,0,0,1,0,0,3.925173236956996,0,0,2374,-1,1,-1,1
231,10,4,0,0,0,1,7,0,5.066958500532509,0,0,325,39,1,-1,0
65,2,9,0,0,0,1,0,0,4.370702483239358,0,0,6327,105,1,1,1
84,1,9,0,1,0,1,0,0,4.841082154638306,0,0,4283,464,1,0,0
52,2,6,0,0,0,1,0,0,4.710363882461015,0,0,10207,2942,1,1,1
54,2,4,0,0,0,1,0,0,4.092101392129749,1,0,1003,92,1,0,0
37,3,3,0,0,0,1,1,0,4.1885226220933465,0,0,8779,350,0,-1,1
34,2,4,0,0,0,1,0,0,3.90320806164768,0,0,-1,-1,1,-1,0
47,3,5,0,0,0,1,1,0,4.116635470284575,0,0,8821,309,1,-1,1
66,2,8,0,0,0,1,0,0,4.343563158926166,0,0,9699,1257,1,1,1
32,2,3,0,0,0,1,0,0,3.902518266288633,0,0,3638,379,1,1,0
80,2,7,0,0,0,1,0,0,4.5230105574094255,0,0,6436,138,1,0,0
39,3,4,0,0,0,1,1,0,3.833371693654795,0,0,10020,204,1,-1,1
129,4,20,0,0,0,1,0,0,5.193525605959848,0,0,7677,1818,1,1,1
116,2,13,0,0,0,1,0,0,4.711508500146031,0,0,10449,141,1,1,1
27,1,3,0,0,0,1,0,0,4.004344446367528,0,0,4422,325,1,0,0
70,3,8,0,0,0,1,0,0,4.504671953903658,0,0,6996,308,1,1,1
54,3,5,0,0,0,1,0,0,4.1827791134675225,0,0,8162,238,1,1,1
26,1,3,0,0,0,1,0,0,3.796217602590056,0,0,8783,386,0,0,0
61,4,10,0,0,0,1,0,0,4.228303379661832,0,0,-1,-1,-1,-1,0
24,3,2,0,0,0,1,0,0,3.573934896284056,0,0,-1,-1,1,-1,0
62,2,9,0,0,0,1,0,0,4.497381489137514,0,0,-1,-1,-1,-1,0
36,2,4,0,0,0,1,0,0,4.016875695766564,0,0,891,204,0,0,0
78,2,7,0,0,0,1,0,0,4.248723420332538,0,0,-1,-1,1,-1,0
91,1,13,1,1,0,1,0,0,4.724952158018983,1,0,4943,170,1,0,0
54,3,7,0,0,0,1,1,0,3.936128253856717,0,0,11077,87,1,-1,1
92,4,7,0,0,0,1,0,0,4.922927380337651,0,0,-1,-1,-1,-1,0
60,2,8,0,0,0,1,0,0,4.350489295854283,0,0,9841,384,1,1,1
165,5,14,0,0,0,1,0,0,5.0166570391798775,1,1,10299,1387,1,-1,0
84,2,8,0,0,0,1,0,0,4.838513781171362,0,0,-1,-1,0,0,0
52,3,3,0,0,0,1,0,0,4.430457025500559,0,0,499,231,1,0,0
109,6,9,0,0,0,1,2,0,4.301306162775344,1,1,7852,913,1,0,0
33,2,4,0,1,0,1,0,0,4.210764573772789,0,0,-1,-1,-1,-1,1
47,1,5,0,0,0,1,0,0,3.871197032980536,0,1,7304,0,1,0,0
26,1,4,0,0,0,1,0,0,3.8542858719872464,0,0,5877,331,1,0,0
43,2,6,0,0,0,1,0,0,4.498955383052627,0,0,7327,342,1,1,1
92,2,10,0,0,0,1,0,0,4.651333431376886,0,0,7810,225,1,-1,1
43,2,6,0,0,0,1,0,0,3.99543248876418,0,0,4855,258,1,0,0
33,3,3,0,0,0,1,0,0,4.043801694853791,0,0,9594,631,1,-1,1
59,4,4,0,0,0,1,1,0,4.227579651196679,0,0,10890,68,1,1,1
181,3,37,0,0,0,1,0,0,4.899094438677237,0,0,-1,-1,-1,-1,1
79,3,10,0,0,0,1,0,0,4.533344243582574,0,0,10225,1828,1,-1,1
84,6,5,0,0,0,1,3,0,4.4114387456841335,0,0,10890,68,1,-1,1
43,3,5,0,0,0,1,1,0,4.135940488298283,0,0,8821,309,1,-1,1
27,2,3,0,0,0,1,0,0,3.6521305573183818,0,0,12365,54,1,-1,1
18,1,2,0,0,0,1,0,0,3.725480556997868,0,0,-1,-1,-1,-1,0
70,4,6,0,0,0,1,1,0,4.148637261029335,0,0,1725,100,1,-1,1
27,1,3,0,0,0,1,0,0,3.8282375018429535,0,0,4002,15,1,-1,0
93,3,12,0,0,0,1,0,0,4.855455182491987,0,0,7303,366,1,1,1
42,1,6,0,1,0,1,0,0,4.0586028410882005,0,0,-1,-1,-1,-1,0
41,3,5,0,0,0,1,0,0,4.177929371042467,0,0,6877,208,1,0,0
26,2,3,0,0,0,1,0,0,3.95006375643621,0,0,6227,2538,1,1,1
67,2,8,0,0,0,1,0,0,4.66536573624935,0,0,6166,42,1,-1,1
69,3,7,0,0,0,1,1,0,4.33250507353202,0,0,8821,309,1,-1,1
95,3,13,0,0,0,1,0,0,4.691754130173984,0,0,7303,366,1,1,1
48,2,5,0,0,0,1,0,0,4.337581188618506,0,0,-1,-1,1,-1,0
58,2,6,0,0,0,1,0,0,4.840402546702505,0,0,10965,358,1,1,1
34,2,3,0,0,0,1,0,0,3.85586569475248,0,0,9178,318,1,1,1
64,3,7,0,0,0,1,0,0,4.249792680182112,0,0,8862,268,1,-1,1
41,3,4,0,0,0,1,0,0,4.076348955520991,0,0,10643,315,1,1,1
48,2,5,0,0,0,1,0,0,4.2457817728567,0,0,10656,300,1,1,1
51,1,7,0,0,0,1,0,0,4.394807391068133,0,0,229,135,1,0,0
43,2,5,0,0,0,1,0,0,4.408254580031927,0,0,8222,1274,1,0,0
54,1,6,0,0,0,1,0,0,4.299269744124065,0,0,8444,1782,1,0,0
38,1,5,0,0,0,1,0,0,4.143344133153136,0,0,4965,148,1,-1,0
63,3,7,0,0,0,1,0,0,4.5089705034361405,0,0,8125,275,1,1,1
43,2,5,0,0,0,1,0,0,4.664523184884343,0,0,7327,342,1,1,1
55,2,5,0,0,0,1,0,0,4.256842051125309,0,0,5681,162,1,-1,0
63,2,10,0,0,0,1,0,0,4.403335233086083,0,0,10050,175,1,1,1
53,4,4,0,0,0,1,1,0,4.25859398322495,0,0,9529,332,1,1,1
33,2,4,0,0,0,1,0,0,4.089552452560668,0,0,8488,277,1,0,0
92,2,15,0,0,0,1,0,0,4.521703365302398,0,0,10892,66,1,1,1
38,1,5,0,0,0,1,0,0,3.5971628830962024,0,0,-1,-1,-1,-1,0
65,1,6,0,0,0,1,0,0,4.534625899117106,0,0,3633,19,1,0,0
36,2,5,0,0,0,1,0,0,4.194385682587764,0,0,10656,300,1,1,1
38,3,3,0,0,0,1,1,0,4.286629486786196,0,0,8986,144,1,-1,1
39,2,3,0,0,0,1,0,0,4.323613116187199,0,0,-1,-1,1,-1,0
29,2,3,0,0,0,1,0,0,4.021268494903765,0,0,5337,141,1,1,1
30,1,3,0,0,0,1,0,0,3.964735178725505,0,0,-1,-1,-1,-1,0
57,2,4,0,0,0,1,0,0,4.270862602942682,0,0,10940,383,1,1,1
84,1,9,0,0,0,1,0,0,4.604308931202238,0,0,1557,268,1,0,0
137,2,23,0,0,0,1,0,0,4.760380311143618,0,0,10891,432,1,1,1
57,1,8,0,0,0,1,0,0,4.222812163097771,0,1,-1,-1,1,-1,0
58,2,7,0,0,0,1,0,0,4.226888599711576,0,0,7569,100,1,-1,1
101,2,7,0,0,0,1,0,0,4.839015573406299,1,0,3223,1524,1,-1,0
46,3,5,0,0,0,1,1,0,4.249014336859389,0,0,8821,309,1,-1,1
18,1,2,0,0,0,1,0,0,3.725480556997868,0,0,-1,-1,-1,-1,0
48,2,6,0,0,0,1,0,0,4.454986855772667,0,0,7823,212,1,1,1
62,5,8,0,0,0,1,3,0,4.1690770707856695,1,0,1938,253,1,0,0
60,5,9,0,0,0,1,0,0,4.356297888280896,1,0,5681,162,1,0,0
31,2,4,0,0,0,1,0,0,3.937751955408587,0,0,9763,97,1,0,0
48,2,6,0,0,0,1,0,0,4.16070150120865,0,1,-1,-1,-1,-1,0
100,4,13,0,0,0,1,1,0,4.8623338502171,0,0,9529,332,1,-1,1
